"provincia","id","localidad","partido","municipio","cp","latitud","longitud","id_prov_mstr"
"Catamarca","10981","ANDALUCIA","TINOGASTA","","5331","","","10"
"Catamarca","10687","ANGELINA","LA PAZ","","5264","","","10"
"Catamarca","16775","ANGOSTURA","BELEN","","4750","-27.0149915","-66.7517341","10"
"Catamarca","10982","ANILLACO","TINOGASTA","","5341","-27.9074917","-67.6253545","10"
"Catamarca","10688","ANJULI","LA PAZ","ICAÑO","4231","-28.6763780","-65.2741754","10"
"Catamarca","10358","ANQUINCILA","ANCASTI","","4701","-28.7469161","-65.5470829","10"
"Catamarca","11057","ANTAPOCA","VALLE VIEJO","","4705","-28.5137437","-65.7636336","10"
"Catamarca","29240","ANTENA","AMBATO","LOS VARELA","4711","-27.9309355","-65.8878424","10"
"Catamarca","27617","ANTINACO","TINOGASTA","","5341","-27.2163844","-67.6106456","10"
"Catamarca","10486","ANTOFAGASTA","ANTOFAGASTA DE LA SIERRA","ANTOFAGASTA DE LA SIERRA","4705","-26.0593726","-67.4052776","10"
"Catamarca","29128","ANTOFALLA","ANTOFAGASTA DE LA SIERRA","ANTOFAGASTA DE LA SIERRA","4705","-25.5166555","-67.6178185","10"
"Catamarca","29125","ANTOFALLITA","ANTOFAGASTA DE LA SIERRA","ANTOFAGASTA DE LA SIERRA","4705","-25.2474351","-67.5205847","10"
"Catamarca","16880","APOCANGO","TINOGASTA","","5340","","","10"
"Catamarca","10861","APOYACO","POMAN","","5317","-28.3070978","-66.1407101","10"
"Catamarca","16764","ARIMA","ANDALGALA","","4740","","","10"
"Catamarca","10492","ASAMPAY","BELEN","","4751","-27.3483956","-67.0605790","10"
"Catamarca","10447","ASERRADERO EL PILCIO","ANDALGALA","","4740","","","10"
"Catamarca","10616","AYAPASO","EL ALTO","TAPSO","4234","-28.3343344","-65.2071195","10"
"Catamarca","10817","BALCOSNA","PACLIN","PACLIN","4719","-27.8817939","-65.7258898","10"
"Catamarca","10818","BALCOSNA DE AFUERA","PACLIN","","4719","-27.8721525","-65.7551127","10"
"Catamarca","16840","BALDE","LA PAZ","","5260","","","10"
"Catamarca","29213","BALDE DE LA PAMPA","POMAN","POMAN","5315","-28.3395970","-66.5504432","10"
"Catamarca","10562","BALDE LA PUNTA","CAPAYAN","CAPAYAN","5263","-29.5367076","-65.5859512","10"
"Catamarca","10563","BALDE NUEVO","CAPAYAN","","5263","","","10"
"Catamarca","16766","BALSA","ANTOFAGASTA DE LA SIERRA","","4705","","","10"
"Catamarca","16881","BALUNGASTA","TINOGASTA","","5340","","","10"
"Catamarca","10939","BAÑADO DE OVANTA","SANTA ROSA","SANTA ROSA","4723","-28.1056156","-65.3187256","10"
"Catamarca","10892","BANDA","SANTA MARIA","","4139","","","10"
"Catamarca","10983","BANDA DE LUCERO","TINOGASTA","","5333","-28.1746024","-67.4721369","10"
"Catamarca","10597","BANDA VARELA","CAPITAL","","4700","-28.4334530","-65.7335203","10"
"Catamarca","10493","BARRANCA LARGA","BELEN","VILLA VIL","4751","-26.9841633","-66.7388807","10"
"Catamarca","10617","BARRANQUITAS","EL ALTO","","4235","","","10"
"Catamarca","29349","BARREAL DE LA PUNTA","CAPAYAN","CAPAYAN","4728","-29.6193342","-65.5398909","10"
"Catamarca","29209","BARREALITO","POMAN","SAUJIL","5321","-28.1877096","-66.3917765","10"
"Catamarca","29245","BARRIO 10 VIVIENDAS (COLPES)","AMBATO","LA PUERTA","4711","-28.0740376","-65.8116404","10"
"Catamarca","29308","BARRIO 25 VIVIENDAS","ANDALGALA","ACONQUIJA","4740","-27.4498305","-66.0029045","10"
"Catamarca","29238","BARRIO EL PERO","PACLIN","PACLIN","4718","-27.8956309","-65.7210647","10"
"Catamarca","16850","BARRO NEGRO","PACLIN","","4718","-27.8497039","-65.7193978","10"
"Catamarca","10690","BAVIANO","LA PAZ","","5265","-28.7875276","-65.2997248","10"
"Catamarca","10618","BEBIDA","EL ALTO","","4235","","","10"
"Catamarca","10494","BELEN","BELEN","BELEN","4750","-27.6538143","-67.0249786","10"
"Catamarca","10619","BELLA VISTA","EL ALTO","","4235","-28.6231172","-65.4915495","10"
"Catamarca","27620","BELLA VISTA","AMBATO","","4715","-28.1784447","-65.8819858","10"
"Catamarca","16605","BISCOTAL","AMBATO","","4715","","","10"
"Catamarca","29341","BREA","CAPAYAN","CAPAYAN","4728","-28.9862532","-65.7626843","10"
"Catamarca","10359","BREA","ANCASTI","","5265","","","10"
"Catamarca","10620","BREA CHIMPANA","EL ALTO","","4230","","","10"
"Catamarca","16817","BUEN RETIRO","LA PAZ","","5260","","","10"
"Catamarca","10448","BUENA VISTA","ANDALGALA","","4743","-27.5037814","-66.0271735","10"
"Catamarca","10564","BUENA VISTA","CAPAYAN","","5263","","","10"
"Catamarca","16855","BUEY MUERTO","SANTA MARIA","","4139","","","10"
"Catamarca","16841","BUEY MUERTO","LA PAZ","","5260","","","10"
"Catamarca","10691","CABALLA","LA PAZ","","5261","-28.9960930","-65.3475401","10"
"Catamarca","10360","CABRERA","ANCASTI","","4701","","","10"
"Catamarca","10940","CACHI","SANTA ROSA","","4723","","","10"
"Catamarca","10495","CACHIJAN","BELEN","","4751","","","10"
"Catamarca","16800","CACHUAN","BELEN","","4750","","","10"
"Catamarca","10361","CALACIO","ANCASTI","","4701","","","10"
"Catamarca","10362","CALERA","ANCASTI","","4701","","","10"
"Catamarca","10862","CALERA LA NORMA","POMAN","","5315","","","10"
"Catamarca","10893","CAMPITOS","SANTA MARIA","","4139","","","10"
"Catamarca","29259","CAMPO ALEGRE","SANTA ROSA","SANTA ROSA","4723","-27.9501071","-65.2545871","10"
"Catamarca","16818","CAMPO BELLO","LA PAZ","","5260","","","10"
"Catamarca","16819","CAMPO BLANCO","LA PAZ","","5260","","","10"
"Catamarca","29164","CAMPO DE LAS CALIVAS","BELEN","PUERTA DE CORRAL QUEMADO","4751","-27.1821385","-66.9385679","10"
"Catamarca","10692","CAÑADA","LA PAZ","","5264","","","10"
"Catamarca","10363","CAÑADA DE IPIZCA","ANCASTI","","4701","-28.7883571","-65.5214326","10"
"Catamarca","10364","CAÑADA DE PAEZ","ANCASTI","","4701","-28.7005459","-65.4995627","10"
"Catamarca","10365","CAÑADA LARGA","ANCASTI","","5265","","","10"
"Catamarca","27875","CANDELARIA","LA PAZ","","4231","","","10"
"Catamarca","10366","CANDELARIA","ANCASTI","","4701","-28.6995924","-65.4232968","10"
"Catamarca","16882","CANTERA ROTA","TINOGASTA","","5340","","","10"
"Catamarca","10565","CAPAYAN","CAPAYAN","CAPAYAN","4726","-28.7638085","-66.0499029","10"
"Catamarca","29134","CARACHI PAMPA","ANTOFAGASTA DE LA SIERRA","ANTOFAGASTA DE LA SIERRA","4705","-26.4323508","-67.4763440","10"
"Catamarca","10449","CARAPUNCO","ANDALGALA","","4741","","","10"
"Catamarca","16871","CARIDAD","SANTA ROSA","","4723","-28.0238381","-65.1779413","10"
"Catamarca","10985","CARRIZAL","TINOGASTA","","5333","","","10"
"Catamarca","10497","CARRIZAL DE ABAJO","BELEN","","4751","","","10"
"Catamarca","10498","CARRIZAL DE LA COSTA","BELEN","","4751","","","10"
"Catamarca","10367","CASA ARMADA","ANCASTI","","4701","-28.6643571","-65.5200763","10"
"Catamarca","16883","CASA DE ALTO","TINOGASTA","","5340","-27.2292183","-67.6427828","10"
"Catamarca","10368","CASA DE LA CUMBRE","ANCASTI","","5261","","","10"
"Catamarca","10895","CASA DE PIEDRA","SANTA MARIA","SAN JOSE","4139","-26.8247522","-66.0845720","10"
"Catamarca","10450","CASA DE PIEDRA","ANDALGALA","","4741","","","10"
"Catamarca","29371","CASA DE PIEDRA","LA PAZ","RECREO","5260","-29.6037886","-65.5203501","10"
"Catamarca","29199","CASA DEL CAMPO","SANTA MARIA","SAN JOSE","4139","-27.0107706","-66.3777644","10"
"Catamarca","16776","CASA GRANDE","BELEN","","4750","","","10"
"Catamarca","16884","CASA GRANDE","TINOGASTA","","5340","","","10"
"Catamarca","10369","CASA VIEJA","ANCASTI","","4701","","","10"
"Catamarca","10894","CASPINCHANGO","SANTA MARIA","","4139","-26.7324296","-65.9526013","10"
"Catamarca","16885","CASTAÑAR","TINOGASTA","","5340","","","10"
"Catamarca","29161","CATATAGUA","BELEN","VILLA VIL","4755","-27.0376340","-66.7720583","10"
"Catamarca","16820","CATITA","LA PAZ","","5260","","","10"
"Catamarca","29147","CAZADERA GRANDE","TINOGASTA","FIAMBALA","5345","-27.4224120","-68.1300026","10"
"Catamarca","29799","CEBILA","POMAN","POMAN","5315","-28.7166562","-66.3666348","10"
"Catamarca","16886","CERDAS","TINOGASTA","","5340","","","10"
"Catamarca","10694","CERRILLADA","LA PAZ","","5264","-28.9369789","-64.9206946","10"
"Catamarca","10896","CERRILLOS","SANTA MARIA","","4139","-27.1367991","-66.1490541","10"
"Catamarca","10566","CERRILLOS","CAPAYAN","","4139","","","10"
"Catamarca","29154","CERRITO DEL CAMPO","TINOGASTA","FIAMBALA","5345","-27.1415320","-67.6842776","10"
"Catamarca","16856","CERRO COLORADO","SANTA MARIA","","4139","","","10"
"Catamarca","16842","CERRO COLORADO","LA PAZ","","5260","","","10"
"Catamarca","10986","CERRO NEGRO","TINOGASTA","","5331","-28.2595429","-67.1367436","10"
"Catamarca","10819","CERVIÑO","PACLIN","","4716","","","10"
"Catamarca","10599","CHACABUCO","CAPITAL","","4700","","","10"
"Catamarca","10370","CHACRITAS","ANCASTI","","5265","","","10"
"Catamarca","10897","CHAFIÑAN","SANTA MARIA","","4139","","","10"
"Catamarca","10308","CHAMORRO","AMBATO","","4715","-27.9669995","-65.9423789","10"
"Catamarca","10621","CHAÑAR LAGUNA","EL ALTO","","4234","-28.5088697","-65.1512520","10"
"Catamarca","10898","CHAÑAR PUNCO","SANTA MARIA","","4139","-26.7535360","-66.0784481","10"
"Catamarca","16931","CHAÑARCITO","VALLE VIEJO","","4707","","","10"
"Catamarca","10695","CHAÑARITOS","LA PAZ","","5264","-28.8834163","-65.2124017","10"
"Catamarca","10451","CHAÑARYACO","ANDALGALA","","4751","","","10"
"Catamarca","16887","CHANERO","TINOGASTA","","5340","","","10"
"Catamarca","10452","CHAQUIAGO","ANDALGALA","ANDALGALA","4741","-27.5453606","-66.3262177","10"
"Catamarca","29524","CHARQUIADERO","ANDALGALA","ACONQUIJA","4740","-27.4214336","-65.9921383","10"
"Catamarca","29177","CHAUPIYACU","BELEN","BELEN","4750","-27.4652542","-66.7917677","10"
"Catamarca","10309","CHAVARRIA","AMBATO","","4715","","","10"
"Catamarca","16888","CHAVERO","TINOGASTA","","5340","","","10"
"Catamarca","10696","CHICHAGASTA","LA PAZ","","5266","","","10"
"Catamarca","16852","CHIFLON","PACLIN","","4718","","","10"
"Catamarca","10453","CHILCA","ANDALGALA","","4740","-27.6342950","-66.1963582","10"
"Catamarca","29194","CHIÑOCAN","SANTA MARIA","SAN JOSE","4139","-26.8082096","-66.5015254","10"
"Catamarca","16777","CHIQUERITO","BELEN","","4750","","","10"
"Catamarca","29172","CHISTIN","BELEN","PUERTA DE SAN JOSE","4751","-27.3623168","-67.0757665","10"
"Catamarca","10454","CHOYA","ANDALGALA","ANDALGALA","4741","-27.5259608","-66.3818815","10"
"Catamarca","29287","CHOYA VIEJO","EL ALTO","TAPSO","4235","-28.4681218","-65.1461204","10"
"Catamarca","10310","CHUCHUCARUANA","AMBATO","LOS VARELA","4711","-27.9217256","-65.8397502","10"
"Catamarca","16778","CHUCOLAY","BELEN","","4750","","","10"
"Catamarca","10568","CHUMBICHA","CAPAYAN","CAPAYAN","4728","-28.8557854","-66.2354050","10"
"Catamarca","29153","CHUQUISACA","TINOGASTA","FIAMBALA","5345","-27.1216537","-67.7035499","10"
"Catamarca","16857","CIENAGA","SANTA MARIA","","4139","","","10"
"Catamarca","16862","CIENAGA","LA PAZ","","5260","","","10"
"Catamarca","29155","CIENAGA DE LOS MACHOS","TINOGASTA","FIAMBALA","5345","-27.0899376","-67.3326422","10"
"Catamarca","29162","CIENAGA DE VICUÑA PAMPA","BELEN","CORRAL QUEMADO","4751","-26.8789948","-66.9210220","10"
"Catamarca","10987","CIENAGUITA","TINOGASTA","","5333","-28.1748073","-67.6927035","10"
"Catamarca","10672","COLLAGASTA","FRAY MAMERTO ESQUIU","FRAY MAMERTO ESQUIU","4711","-28.3514027","-65.7150531","10"
"Catamarca","10569","COLONIA DEL VALLE","CAPAYAN","HUILLAPIMA","4726","-28.6569710","-65.8182373","10"
"Catamarca","10570","COLONIA NUEVA CONETA","CAPAYAN","HUILLAPIMA","4724","-28.5863227","-65.8304747","10"
"Catamarca","10311","COLPES","AMBATO","LA PUERTA","4711","-28.0647516","-65.8135696","10"
"Catamarca","10863","COLPES","POMAN","","5319","-28.0566308","-66.2023472","10"
"Catamarca","29269","COMEDERO","ANCASTI","ANCASTI","4701","-28.9188622","-65.6016596","10"
"Catamarca","10984","COMPLEJO TERMAL LA AGUADITA","TINOGASTA","TINOGASTA","5345","-28.0309594","-67.6664525","10"
"Catamarca","10371","CONCEPCION","ANCASTI","","4701","-28.6702108","-65.3759178","10"
"Catamarca","10571","CONCEPCION","CAPAYAN","CAPAYAN","4726","-28.6891365","-66.0628808","10"
"Catamarca","10455","CONDOR HUASI","ANDALGALA","","4711","-27.5972337","-65.9791517","10"
"Catamarca","10499","CONDOR HUASI","BELEN","POZO DE PIEDRA","4751","-27.4940857","-67.1001746","10"
"Catamarca","10572","CONETA","CAPAYAN","HUILLAPIMA","4724","-28.5787264","-65.8843619","10"
"Catamarca","10988","COPACABANA","TINOGASTA","TINOGASTA","5333","-28.1714134","-67.4831161","10"
"Catamarca","29185","CORDOBA","BELEN","LONDRES","4753","-27.7780458","-67.2356480","10"
"Catamarca","10989","CORDOBITA","TINOGASTA","","5331","-28.3010335","-67.2146668","10"
"Catamarca","29156","CORRAL BLANCO","BELEN","VILLA VIL","4755","-26.4962967","-66.9200154","10"
"Catamarca","10372","CORRAL DE PIEDRA","ANCASTI","","4701","","","10"
"Catamarca","10990","CORRAL DE PIEDRA","TINOGASTA","","5341","-27.3610179","-67.3283703","10"
"Catamarca","10500","CORRAL QUEMADO","BELEN","CORRAL QUEMADO","4751","-27.1505512","-66.9450111","10"
"Catamarca","16939","CORRAL VIEJO","SANTA MARIA","","4139","-26.9673921","-66.2651079","10"
"Catamarca","10373","CORRAL VIEJO","ANCASTI","","4701","","","10"
"Catamarca","16606","CORRALITA","AMBATO","","4715","","","10"
"Catamarca","10501","CORRALITO","BELEN","","4753","","","10"
"Catamarca","10374","CORRALITO","ANCASTI","","5265","-28.6255312","-65.3149169","10"
"Catamarca","10697","CORRALITOS","LA PAZ","","4230","","","10"
"Catamarca","16779","CORTADERA","BELEN","","4750","-27.4389692","-66.7779261","10"
"Catamarca","16938","CORTADERA","TINOGASTA","","5340","-27.5597599","-68.1486268","10"
"Catamarca","10941","CORTADERAS","SANTA ROSA","","4237","-28.2721205","-65.1698046","10"
"Catamarca","10698","CORTADERAS","LA PAZ","","5261","","","10"
